stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
10824,4563,Asteinza,,43.3835,-2.87762,3,,0,
10825,3361,Gernikako Arbola Epaitegiak / Juzgados,,43.2942,-2.99138,2,,0,
10826,4247,Zaramillo,,43.2332,-3.01455,3,,0,
10827,4791,Elizabarri,,43.0434,-2.65391,5,,0,
10828,3479,Erreketa,,43.3019,-2.98193,2,,0,
10829,4684,Atela,,43.3495,-2.82626,3,,0,
10830,3524,Munoa Kotxetegia / Cocheras,,43.2857,-2.97614,2,,0,
10831,4121,Kiroldegia / Polideportivo,,43.4168,-2.93759,3,,0,
10832,1054,Museo Plaza,,43.2661,-2.93742,1,,0,
10833,3744,Palometxe,,43.1337,-2.79056,3,,0,
10834,3574,Axgane,,43.3588,-2.99813,2,,0,
10835,4642,Iturri,,43.2951,-2.72,4,,0,
10836,4199,Andra Mari,,43.364,-3.01707,2,,0,
10837,4941,El Juncal Ford,,43.2943,-3.01404,2,,0,
10838,5201,Lusa,,43.2137,-3.13088,3,,0,
10839,4804,Errenteria,,43.3211,-2.44546,5,,0,
10840,4816,Oketa,,43.0889,-2.91837,4,,0,
10841,4324,Garagarreta,,43.3676,-2.56072,5,,0,
10842,1015,Artxanda Begiratokia / Mirador,,43.2692,-2.90894,1,,0,
10843,3400,Puente Llanteno,,43.1402,-3.1072,4,,0,
10844,4146,Los Chopos 35,,43.3401,-3.00208,2,,0,
10845,5486,Bidebarrieta,,43.1752,-2.63646,4,,0,
10846,4621,Izabele,,43.3104,-2.74722,3,,0,
10847,3304,Egia - Frontoia,,43.418,-2.81329,4,,0,
10848,4430,Artatza Landabarri,,43.3322,-2.99706,2,,0,
10849,4086,Allende,,43.1679,-3.1007,3,,0,
10850,4004,Bekoetxebarri,,43.3138,-2.81344,3,,0,
10851,4944,Salcedillo,,43.3047,-3.02089,2,,0,
10852,3306,Olaskoetxe Irubide,,43.427,-2.81162,4,,0,
10853,4194,Av. Del Angel 23,,43.3585,-3.0162,2,,0,
10854,4569,Leku Ona,,43.3812,-2.87057,3,,0,
10855,5355,Arriluze,,43.3107,-2.96368,2,,0,
10856,4741,Mendikoetxe,,43.315,-2.54098,5,,0,
10857,3137,Institutua / Instituto,,43.3165,-3.07467,3,,0,
10858,3657,Itxas Begi,,43.3919,-2.69509,4,,0,
10859,4256,Arangoiti Gueñes,,43.2129,-3.10296,3,,0,
10860,3181,Katia,,43.2365,-2.7242,3,,0,
10861,4443,Luis Bilbao Libano,,43.3228,-2.98606,2,,0,
10862,4465,Mendieta,,43.2097,-2.79207,3,,0,
10863,5484,Mallabiena,,43.1775,-2.6462,4,,0,
10864,5252,Santa Clara Komentua / Convento,,43.3145,-2.87922,2,,0,
10865,3446,Anuntzibai Elkartegi,,43.1434,-2.94087,4,,0,
10866,5453,Teknologia - Parkea Edificio Barco,,43.2891,-2.85985,2,,0,
10867,4097,Las Llanas Ermita,,43.1636,-3.10244,3,,0,
10868,4596,Ugarte,,43.3565,-2.80265,3,,0,
10869,3483,Anaitasuna 10,,43.2833,-2.98996,2,,0,
10870,3784,Areiltza,,43.151,-2.86515,3,,0,
10871,4078,Pontón Urarte,,43.1763,-3.08951,3,,0,
10872,4394,Donibane / San Juan Kontserbatorioa,,43.3238,-2.98299,2,,0,
10873,4232,Lakabex Iberdrola,,43.2183,-3.0287,3,,0,
10874,3910,Zubiaurre,,43.1908,-2.5018,5,,0,
10875,3170,Montorra,,43.2059,-2.71522,3,,0,
10876,5174,Elexalde,,43.164,-2.77726,3,,0,
10877,3736,Biteri,,43.125,-2.77634,3,,0,
10878,4636,Kurtzero Geltokia / Estación,,43.2872,-2.68943,4,,0,
10879,5441,Egirleta,,43.2797,-2.89811,2,,0,
10880,4370,Aurrekoetxe,,43.3493,-2.89905,3,,0,
10881,4564,Olea,,43.3793,-2.88298,3,,0,
10882,4263,Geltokia / Estación,,43.3137,-2.67655,4,,0,
10883,3780,Ermitabarri,,43.1467,-2.83366,3,,0,
10884,9012,Las Calizas,,43.3031,-3.07845,3,,0,
10886,3470,Cruces Ospitaleahoracio Etxebarrieta,,43.2819,-2.98189,2,,0,
10887,4973,Balparda,,43.3194,-3.04495,2,,0,
10889,3154,El Campillo San Miguel,,43.3084,-3.07724,3,,0,
10890,4884,Peñota Nautika,,43.3263,-3.02295,2,,0,
10891,3762,Elorrebieta,,43.1702,-2.89656,3,,0,
10892,4435,Aldekoena,,43.3332,-2.98523,2,,0,
10893,3753,Altzusta,,43.0884,-2.7397,4,,0,
10894,4281,Leguarri,,43.3334,-2.53546,5,,0,
10895,4910,Zaballa,,43.2979,-3.02777,2,,0,
10896,4466,Intzuntza Gasolindegia / Gasolinera,,43.2095,-2.78217,3,,0,
10897,4711,Tejera,,43.3458,-2.81111,3,,0,
10898,4451,Negurigane,,43.335,-2.99797,2,,0,
10899,5321,Magdalenabidea Ibarra,,43.3216,-2.9624,2,,0,
10900,3307,Bentalde,,43.4291,-2.80503,4,,0,
10901,5420,Basozabal,,43.2989,-2.92309,2,,0,
10902,4233,Sodupe Geltokia / Estación,,43.2022,-3.05078,3,,0,
10903,1009,Bailen 1,,43.2601,-2.92587,1,,0,
10904,5266,Ugaldeguren Industrialdea,,43.2893,-2.88971,2,,0,
10905,4503,Larrotegi,,43.3604,-2.5066,5,,0,
10906,5211,La Flor El Paraíso,,43.2198,-3.15634,3,,0,
10907,5003,Antonio Alzaga 34a,,43.3248,-3.03045,2,,0,
10908,3902,Gipuzkoa Etorbidea 58 San Lorenzo,,43.1805,-2.49848,5,,0,
10909,3146,Sanfuentes 70,,43.3263,-3.07374,3,,0,
10910,5298,Asua La Avanzada 12,,43.3039,-2.94812,2,,0,
10911,3659,Landaberde Bbkren Udalekua / Colonia Bbk,,43.3888,-2.69568,4,,0,
10912,3458,Irabien Batzokia,,43.1577,-3.02605,4,,0,
10913,3961,Anbulatorioa,,43.2341,-2.84471,2,,0,
10914,4290,Ibinaga,,43.3928,-2.63255,5,,0,
10915,5217,La Herrera - Ijalde,,43.2032,-3.16936,3,,0,
10916,4411,Ehu Laboa Plaza,,43.3304,-2.96787,2,,0,
10917,4858,Geltokia / Estación Metro,,43.402,-2.94646,3,,0,
10918,0804,Basurto Ospitalea / Hospital Basurto,,43.2596,-2.95214,1,,0,
10919,4173,Zugazarte 54 Triángulo,,43.3359,-3.00976,2,,0,
10920,4608,Santi Laurenti,,43.1782,-2.90504,3,,0,
10921,4175,Algortako Etorb. 16 Txomintxu,,43.342,-3.00937,2,,0,
10922,5103,El Carral Esnetegia / Lechería,,43.2553,-3.15345,3,,0,
10923,3905,Zeharkalea 26 Kiroldegia / Polideportivo,,43.1871,-2.50799,5,,0,
10924,3295,Lepanto Lanbarketa,,43.2131,-2.8891,2,,0,
10925,3770,Zautuola,,43.1476,-2.85467,3,,0,
10926,3932,Usansolo,,43.2186,-2.81441,2,,0,
10927,9021,Ametza,,43.3634,-2.80727,3,,0,
10928,3781,Zubibarria,,43.1468,-2.84314,3,,0,
10929,4959,Murrieta 42 Batzokia,,43.3274,-3.02887,2,,0,
10930,3363,Landaburu,,43.294,-2.98727,2,,0,
10931,4287,Lariz - Oleta,,43.3387,-2.5273,5,,0,
10932,5267,Apaiztegia / Seminario,,43.2934,-2.88001,2,,0,
10933,4128,Gandia,,43.4017,-2.94304,3,,0,
10934,3449,Bitorika,,43.1487,-2.95125,4,,0,
10935,5097,Cotarros,,43.2701,-3.15387,3,,0,
10936,4721,Goietako Plaza,,43.3543,-2.84317,3,,0,
10937,4792,Ospital Kalea,,43.04,-2.65304,5,,0,
10938,3922,Erletxeta Ermita,,43.2362,-2.80428,2,,0,
10939,4647,Igertu,,43.2898,-2.69466,4,,0,
10940,5185,San Andres,,43.1738,-2.54639,5,,0,
10941,4167,La Avanzada 28 Antiguo Golf,,43.3338,-3.00371,2,,0,
10942,1047,Orueta,,43.2653,-2.90264,1,,0,
10943,5312,Erandiondo,,43.3022,-2.9575,2,,0,
10944,5370,Asua Inbisa,,43.3025,-2.94755,2,,0,
10945,2198,Abando Geltokia / Estación,,43.2601,-2.92895,1,,0,
10946,4137,Los Chopos 22,,43.3399,-3.00193,2,,0,
10947,4890,General Castaños 113,,43.3247,-3.03061,2,,0,
10948,3802,Ziarrusta,,43.152,-2.7695,3,,0,
10949,4834,Zubiaur,,43.1075,-2.91187,4,,0,
10950,5020,San Antón,,43.308,-3.03422,2,,0,
10951,4915,Zaballa,,43.2978,-3.02778,2,,0,
10952,3571,Basozelai Axular 42,,43.2365,-2.89623,2,,0,
10953,4067,Zubiete 93 Isasi,,43.1879,-3.05546,3,,0,
10954,4646,Igertu,,43.2898,-2.69499,4,,0,
10955,4431,Udondo,,43.3201,-2.9868,2,,0,
10956,5164,Elexalde,,43.2085,-2.80259,3,,0,
10957,4934,Alto Alday,,43.3047,-3.02646,2,,0,
10958,5056,Chavarri Gasolindegia / Gasolinera,,43.3136,-3.01091,2,,0,
10959,5023,Nocedal,,43.3193,-3.06279,2,,0,
10960,5479,Arriandi,,43.1817,-2.65672,4,,0,
10961,3491,Primero De Mayo,,43.2917,-2.99885,2,,0,
10964,4143,Los Chopos 93 Getxo I,,43.3528,-3.00482,2,,0,
10965,3334,Burtzeña Gasolindegia / Gasolinera,,43.2797,-2.97887,2,,0,
10968,3221,Susaeta,,43.2722,-2.59689,5,,0,
10969,4141,Ollaretxe 10 El Redentor,,43.357,-3.00676,2,,0,
10970,5236,Arkotxa,,43.2302,-2.86473,2,,0,
10971,4104,Largatxa,,43.1543,-3.10617,3,,0,
10972,3644,Iturritza,,43.17,-2.57534,5,,0,
10973,0629,Zabalburu - Quinta Parroquia,,43.2579,-2.93274,1,,0,
10974,9034,Saturraran,,43.315,-2.41154,5,,0,
10975,4508,Areitiogana,,43.1823,-2.53223,5,,0,
10976,3464,Anaitasuna 12 Correos,,43.2828,-2.98975,2,,0,
10977,4691,Belako,,43.3461,-2.81809,3,,0,
10978,4665,Billela,,43.3707,-2.85676,3,,0,
10979,3206,Olarra,,43.1492,-2.78937,3,,0,
10980,4211,Santa Ana Plaza,,43.3234,-3.01165,2,,0,
10981,4513,Trabakua,,43.2093,-2.54739,5,,0,
10982,4744,Ibarrola,,43.2928,-2.57633,5,,0,
10983,5380,Larrabarri Olarra,,43.2956,-2.90587,2,,0,
10984,1050,Ensanche Plaza Mapfre,,43.264,-2.93048,1,,0,
10985,4368,Etxezuri,,43.3483,-2.89599,3,,0,
10986,4982,San Juan,,43.336,-3.04705,2,,0,
10987,3878,Bidekalea Elantxobe,,43.4025,-2.63946,5,,0,
10988,4531,Goitondogoikoa,,43.1985,-2.52908,5,,0,
10989,3655,San Cristobal,,43.368,-2.69452,4,,0,
10990,4100,Zabaia Bekoa,,43.1739,-3.02906,3,,0,
10991,5361,Magdalenabidea Errekurtze,,43.3292,-2.95698,2,,0,
10992,3339,Retuerto 17,,43.2833,-2.99664,2,,0,
10993,5511,Digipen Cabot,,43.3502,-3.07597,3,,0,
10994,5372,Altzaga - Erandiogoikoa Beitibekoa,,43.3016,-2.9591,2,,0,
10995,3850,Mendiola,,43.3725,-2.56392,5,,0,
10996,4003,Duene,,43.3234,-2.81651,3,,0,
10997,5464,Idokiliz,,43.3325,-2.65721,5,,0,
10998,3299,Atxukarro Industrialdea 14 Biribilgunea / Rotonda,,43.216,-2.89285,2,,0,
10999,4612,Santi Laurenti,,43.1781,-2.90521,3,,0,
11000,4587,Bidebieta,,43.3736,-2.80094,3,,0,
11001,3643,Parrokia,,43.1764,-2.57665,5,,0,
11002,3939,Erdikoetxea Gasolindegia / Gasolinera,,43.2315,-2.79017,2,,0,
11003,4960,San Juan De Dios Ospitalea / Hospital,,43.3253,-3.02454,2,,0,
11004,3437,Zumalakarregi Egoitza / Residencia,,43.1403,-2.96549,4,,0,
11005,3590,Mañu,,43.3994,-2.759,4,,0,
11006,5126,Mendi Ondo Eskolak / Escuelas,,43.368,-2.93934,3,,0,
11007,4363,Zugatzarte,,43.3575,-2.91716,3,,0,
11008,4085,Sandamendi,,43.1783,-3.07845,3,,0,
11009,3209,Munitibar,,43.2658,-2.59228,5,,0,
11010,3516,Landeta Parkea,,43.2921,-2.98864,2,,0,
11011,3913,Fruiz,,43.3275,-2.78465,3,,0,
11012,4747,Las Llanas,,43.3236,-3.12814,3,,0,
11013,4130,Kautela Gandia Goikoa,,43.4028,-2.93907,3,,0,
11014,4659,Goiko Kalea 35,,43.4072,-2.69952,4,,0,
11015,5131,Campo De Las Monjas,,43.1931,-3.19788,4,,0,
11016,4885,Peñota Nautika,,43.3262,-3.023,2,,0,
11017,5170,Bolibar Egoitza,,43.1191,-2.76789,4,,0,
11018,0701,La Casilla Autonomía 45,,43.2576,-2.94279,1,,0,
11019,4528,Apoita,,43.2062,-2.55152,5,,0,
11020,4738,Aulestia Plaza,,43.2971,-2.56274,5,,0,
11021,3740,Sarasola,,43.1354,-2.80242,3,,0,
11022,4037,Urondo,,43.3742,-2.88989,3,,0,
11023,0140,San Pedro Plaza,,43.272,-2.94513,1,,0,
11024,3124,Las Postas,,43.3217,-3.06858,3,,0,
11026,3829,Faustekalea,,43.1693,-2.62368,4,,0,
11027,3533,Azalakopozo Bideondo,,43.4014,-2.97173,3,,0,
11028,3814,Elgabide,,43.1054,-2.72073,3,,0,
11029,3460,Padura Hípika,,43.163,-3.02566,4,,0,
11030,4540,Aspiltza,,43.2909,-2.48678,5,,0,
11031,3917,Ibaizabal,,43.2309,-2.85016,2,,0,
11032,3732,Bildosola,,43.144,-2.78712,3,,0,
11033,4423,Elexalde Udaletxea / Ayuntamiento,,43.3268,-2.98691,2,,0,
11034,4209,Kresaltxu 16,,43.3291,-3.00641,2,,0,
11035,4809,Egoitza / Residencia,,42.9925,-3.00972,5,,0,
11036,4821,Bengoetxea Artiach,,43.1224,-2.9133,4,,0,
11037,4280,Lariz - Oleta,,43.3386,-2.52824,5,,0,
11038,3150,El Campillo Industrialdea,,43.3079,-3.08284,3,,0,
11039,3101,Lebario,,43.1655,-2.59837,4,,0,
11040,3654,San Bartolomé,,43.3767,-2.69947,4,,0,
11041,3826,Madalena Plaza,,43.1716,-2.63305,4,,0,
11042,4850,Hegoalde,,43.1059,-2.90894,4,,0,
11043,0850,San Ignacio Lehendakari Aguirre 131,,43.2758,-2.95976,1,,0,
11044,4471,Bolunburu,,43.2128,-2.75908,3,,0,
11045,3501,El Regato / Errekatxo Urkullu,,43.262,-3.02073,2,,0,
11046,3831,Olleria,,43.1712,-2.62735,4,,0,
11047,5122,Mendi Ondo Gasolindegia / Gasolinera,,43.366,-2.92926,3,,0,
11048,1019,Elorriaga,,43.2831,-2.95311,1,,0,
11049,4992,San Juan Bidegurutzea / Cruce,,43.3351,-3.04559,2,,0,
11050,3594,Dondiz,,43.3932,-2.77059,4,,0,
11051,5300,Magdalenabidea Ikatza,,43.3244,-2.95833,2,,0,
11052,4354,Goikolexea,,43.2671,-2.78484,3,,0,
11053,5442,Egirleta,,43.2814,-2.89924,2,,0,
11054,5306,Lukileze,,43.3003,-2.96217,2,,0,
11055,4066,Errekalde,,43.3452,-2.65335,5,,0,
11056,4573,Olabe,,43.2836,-2.63218,5,,0,
11057,4119,Aringoetxe Begoña Jatetxea,,43.42,-2.9392,3,,0,
11058,3285,Aguirre Martiartu Industrialdea,,43.1961,-2.90044,2,,0,
11059,3426,Udaletxea / Ayuntamiento,,43.1438,-2.9624,4,,0,
11060,5032,Los Baños,,43.3107,-2.99952,2,,0,
11061,0801,Autonomía 78 Lantik,,43.258,-2.94813,1,,0,
11062,5139,Avda. Encartaciones,,43.1897,-3.20076,4,,0,
11063,5536,Uarka,,43.3185,-2.6543,5,,0,
11064,4017,Laukike,,43.3293,-2.82556,3,,0,
11065,0232,Biribila Plaza / Plaza Circular Navarra Kalea,,43.2611,-2.92693,1,,0,
11066,4810,Prado Igerilekuak / Piscinas,,43.0107,-3.0067,5,,0,
11067,5261,Islabe,,43.3086,-2.88241,2,,0,
11068,4879,Carlos VII 18,,43.318,-3.02251,2,,0,
11069,3586,Moreaga,,43.3667,-2.9983,2,,0,
11070,3360,San Vicente Gernikako Arbola,,43.2943,-2.99545,2,,0,
11071,4616,Izabele,,43.3102,-2.74731,3,,0,
11072,3348,Lutxana Eliza / Iglesia,,43.2907,-2.97955,2,,0,
11073,3640,Hormaztegi,,43.1765,-2.58312,5,,0,
11074,3312,Otsategi,,43.4132,-2.81387,4,,0,
11075,4396,Ondiz,,43.3279,-2.99108,2,,0,
11076,0161,Juan De Garay Torre Urizar,,43.2513,-2.93479,1,,0,
11077,0206,Campo Volantín La Salve,,43.2697,-2.93126,1,,0,
11078,4599,Usila Zubia / Puente Usila,,43.1841,-2.90067,3,,0,
11079,1034,Gran Vía 74,,43.2648,-2.94296,1,,0,
11080,5508,Kortatxu,,43.2381,-3.00106,2,,0,
11081,4337,Berresonaga Mirasol,,43.2648,-2.80811,3,,0,
11082,3933,Ospitalea / Hospital,,43.2229,-2.81911,2,,0,
11083,5248,Aldekone,,43.2983,-2.88589,2,,0,
11084,3272,Amotxebarri,,43.3255,-2.77653,3,,0,
11085,4594,Ugarte,,43.3564,-2.80251,3,,0,
11086,3957,Kortederra,,43.231,-2.77908,2,,0,
11087,4734,Goikolea,,43.286,-2.58579,5,,0,
11088,3149,Sanfuentes 1,,43.3234,-3.07155,3,,0,
11089,5565,Puente Busterri Aterpetxea / Albergue,,43.4126,-2.94288,3,,0,
11090,3534,Ziarreta Cantabrico,,43.4038,-2.96876,3,,0,
11091,3356,San Eloy Av. Miranda,,43.2964,-2.99471,2,,0,
11092,3186,Particular De San Pedro,,43.224,-2.73962,3,,0,
11093,3398,Garay Gasolinera,,43.1233,-3.12195,4,,0,
11094,3745,Plaza Auzoa,,43.0985,-2.74971,4,,0,
11095,4856,Portua / Puerto,,43.4075,-2.94513,3,,0,
11096,4206,Amaia 22,,43.3227,-3.00961,2,,0,
11097,4144,Los Chopos 51 Fadura,,43.3477,-3.00022,2,,0,
11098,3779,Isasi,,43.1454,-2.8312,3,,0,
11099,5314,Saratseta,,43.2988,-2.9643,2,,0,
11100,4602,San Bartolomé Chakala,,43.1768,-2.90224,3,,0,
11101,5270,Geldo,,43.3001,-2.87148,2,,0,
11102,3542,Larretxe,,43.4029,-2.95708,3,,0,
11103,5223,Arangoiti Zalla,,43.212,-3.10782,3,,0,
11104,9031,Musakola,,43.072,-2.47166,5,,0,
11105,3349,Andicollano Anbulatorioa,,43.2881,-2.98119,2,,0,
11106,5243,Udaletxea / Ayuntamiento,,43.2908,-2.88686,2,,0,
11107,4780,San Julian,,43.3319,-3.11271,3,,0,
11108,4127,Gandia,,43.4013,-2.9432,3,,0,
11109,5487,Bidebarrieta,,43.175,-2.63656,4,,0,
11110,3397,El Cantón,,43.1221,-3.12575,4,,0,
11111,1003,Arabella,,43.2617,-2.90973,1,,0,
11112,5172,Gezala,,43.1721,-2.77672,3,,0,
11113,4807,Itxasaurre Portua / Puerto,,43.3229,-2.42176,5,,0,
11114,4469,Arraibi - Tallerreta,,43.2065,-2.77023,3,,0,
11115,3651,San Bartolomé,,43.3763,-2.69924,4,,0,
11116,3512,La Libertad 18,,43.2973,-2.99098,2,,0,
11117,4707,Lauaxeta,,43.3568,-2.85064,3,,0,
11118,5518,La Arena / Ondarra,,43.3489,-3.11249,3,,0,
11119,4775,Antonio Trueba,,43.3219,-3.11447,3,,0,
11120,3945,Artola,,43.2456,-2.80539,2,,0,
11121,4020,Santa Katalina,,43.1938,-2.61826,4,,0,
11122,4257,Arangoiti Gueñes,,43.2127,-3.10265,3,,0,
11123,9002,Bildosola Industrialgunea,,43.1358,-2.78445,3,,0,
11124,4916,Ugarte,,43.2918,-3.01626,2,,0,
11125,3809,Lapurreketa,,43.0668,-2.67665,3,,0,
11126,4819,Oketa,,43.0888,-2.91811,4,,0,
11127,4022,Aiartza - Sarria,,43.1822,-2.60528,4,,0,
11128,5470,Goierria,,43.3513,-2.68265,4,,0,
11129,3543,Larretxe,,43.4031,-2.9571,3,,0,
11130,5324,Libao Arostegi,,43.3304,-2.96245,2,,0,
11131,5461,Idokilis,,43.3325,-2.65705,5,,0,
11132,4230,Zaramillo,,43.233,-3.01448,3,,0,
11133,5302,Erandiogoikoa,,43.3072,-2.95316,2,,0,
11134,3642,Vera Cruz Komentua / Convento,,43.1822,-2.57448,5,,0,
11135,3947,Erletxeta Industrialdea,,43.2386,-2.80318,2,,0,
11136,4877,Carlos VII 3,,43.32,-3.02063,2,,0,
11137,4571,Ororoaga,,43.2935,-2.63402,5,,0,
11138,3296,Severo Ochoa Lonbo Aretoa,,43.2117,-2.88797,2,,0,
11139,5071,Zipiriñe Akilino Arriola,,43.3792,-2.98596,3,,0,
11140,4124,Aringoetxe Begoña Jatetxea,,43.42,-2.93939,3,,0,
11141,3419,Inzier,,43.1338,-3.03409,4,,0,
11142,3204,Zelaia,,43.1565,-2.79001,3,,0,
11143,3573,Agirre Lehendakaria San José Ikastetxea,,43.2373,-2.88686,2,,0,
11144,4802,Astilleru,,43.3191,-2.42131,5,,0,
11145,3456,Arenalde Malkuartu,,43.1535,-3.02776,4,,0,
11146,4145,Los Chopos 45,,43.3435,-3.00108,2,,0,
11147,4675,Trobika 4 Udaletxea / Ayuntamiento,,43.3543,-2.84626,3,,0,
11148,5365,La Avanzada Ertzaintza,,43.3103,-2.9616,2,,0,
11149,0702,Autonomía 13,,43.2574,-2.93764,1,,0,
11150,5417,San Juan,,43.2994,-2.9286,2,,0,
11151,4485,Urondo,,43.4264,-2.89961,3,,0,
11152,4978,Iparragirre 35,,43.3329,-3.03725,2,,0,
11153,3538,Zahar - Egoitza / Asilo,,43.4055,-2.96372,3,,0,
11154,3871,Zubialdea El Boquete,,43.2444,-2.90422,2,,0,
11155,3652,Axpe,,43.3831,-2.69802,4,,0,
11156,3589,Mañu,,43.3994,-2.75882,4,,0,
11157,3737,Biteri,,43.1251,-2.77612,3,,0,
11158,5057,Rivas,,43.3079,-2.99352,2,,0,
11159,3835,Angelutxu,,43.3807,-2.59894,5,,0,
11160,5344,Etxegorri Metro,,43.3151,-2.98563,2,,0,
11161,4068,Zubiete 79 Txelus,,43.1866,-3.05773,3,,0,
11162,4800,Errenteria,,43.321,-2.4455,5,,0,
11163,5419,Berreteaga,,43.2981,-2.91858,2,,0,
11164,3836,Donibane Ea,,43.3801,-2.58584,5,,0,
11165,3755,Zulaibar,,43.107,-2.75686,4,,0,
11166,3185,Boroa Ordainlekua / Peaje,,43.2309,-2.75065,3,,0,
11167,9038,Billela Torrontegi,,43.373,-2.86087,3,,0,
11168,4634,Zugastieta,,43.252,-2.69329,4,,0,
11169,5358,La Avanzada 26,,43.3131,-2.9652,2,,0,
11170,0607,Moyua Plaza Subdelegación Del Gobierno,,43.2633,-2.93598,1,,0,
11171,3151,El Minero 56,,43.3126,-3.07297,3,,0,
11172,3393,La Torre,,43.1328,-3.11564,4,,0,
11173,3840,Angelutxu,,43.3806,-2.59849,5,,0,
11174,4762,Iturrizar,,43.3235,-3.12292,3,,0,
11175,3919,Abusu,,43.2306,-2.83134,2,,0,
11176,4340,Goikola,,43.2659,-2.79007,3,,0,
11177,3136,El Minero 17,,43.3136,-3.07267,3,,0,
11178,3371,San José Auzoa,,43.0608,-2.9972,4,,0,
11179,5445,Teknologia - Parkea Innobasque,,43.2915,-2.86157,2,,0,
11180,4685,Anibarri,,43.3319,-2.83216,3,,0,
11181,3438,Udaletxea / Ayuntamiento,,43.1437,-2.96223,4,,0,
11182,4288,Lariz,,43.3397,-2.52389,5,,0,
11183,1037,Ibarrekolanda,,43.2733,-2.95286,1,,0,
11184,3778,Albitzu,,43.1408,-2.81451,3,,0,
11185,3513,Landeta Bekoa,,43.2931,-2.9891,2,,0,
11186,4427,Langilería Txopoeta / La Chopera,,43.3196,-2.99465,2,,0,
11187,4847,Usuluze,,43.102,-2.89622,4,,0,
11188,4242,Gallarraga Farmazia,,43.2022,-3.04906,3,,0,
11189,5051,Kueto Vicente Blasco Ibáñez,,43.3078,-3.00168,2,,0,
11190,5207,Las Pedrajas,,43.204,-3.15943,3,,0,
11191,5318,Magdalenabidea Ibarra,,43.3215,-2.96228,2,,0,
11192,3112,Andra Mari,,43.1433,-2.60317,4,,0,
11193,3936,Juan Bautista Uriarte 16 Plazakoetxe,,43.23,-2.84523,2,,0,
11194,4052,Herriko Enparantza 25,,43.3498,-2.65188,5,,0,
11195,4357,Andra Mari Elkartegia,,43.259,-2.79634,3,,0,
11196,3481,Arteagabeitia 7,,43.292,-2.99219,2,,0,
11197,5562,Atxondo Geltokia / Estación,,43.1317,-2.58406,5,,0,
11199,5094,El Carral,,43.2496,-3.15536,3,,0,
11200,5268,Apaiztegia / Seminario,,43.2934,-2.88027,2,,0,
11201,5095,Mercadillo 9,,43.2643,-3.15306,3,,0,
11202,4626,Aretxabalegana Morga Gane,,43.2836,-2.75744,3,,0,
11203,4497,Irubide,,43.4204,-2.90801,3,,0,
11204,3504,Ureta Ponto,,43.2705,-2.99571,2,,0,
11205,3580,Sabino Arana 21,,43.3659,-2.99972,2,,0,
11206,4070,Zubiete 15 La Industria,,43.1806,-3.06891,3,,0,
11207,9035,Mijoa Industrialdea,,43.308,-2.39675,5,,0,
11208,3454,Arenalde Malkuartu,,43.1536,-3.02784,4,,0,
11209,4624,Duo,,43.2965,-2.75848,3,,0,
11210,1039,Ibarsusi,,43.2493,-2.90312,1,,0,
11211,3265,Gastaka,,43.1589,-2.93348,3,,0,
11212,5469,Larrabe,,43.3601,-2.68899,4,,0,
11213,4720,Laukariz Ikastetxea / Colegio,,43.3383,-2.85315,3,,0,
11214,5229,Abellaneda,,43.2287,-3.16112,3,,0,
11215,3572,Karmelo Torre 17,,43.2376,-2.89793,2,,0,
11216,4192,Avda. Del Angel 34 La Venta,,43.3614,-3.01597,2,,0,
11217,4719,Laukariz Ikastetxea / Colegio,,43.3385,-2.85298,3,,0,
11218,5117,Ubide,,43.0252,-2.68833,5,,0,
11219,4319,Goikoetxe,,43.3857,-2.62195,5,,0,
11220,3827,Madalena Plaza,,43.1718,-2.633,4,,0,
11221,4764,San Julián,,43.3331,-3.11331,3,,0,
11222,3217,Matxinena,,43.2776,-2.6241,5,,0,
11223,5136,La Penilla,,43.1866,-3.203,4,,0,
11224,4489,Urizar Pilotalekua / Frontón,,43.4138,-2.90254,3,,0,
11225,3750,Zubizabal,,43.0513,-2.69779,4,,0,
11226,3885,San Agustín,,43.1309,-2.55736,5,,0,
11227,4322,Elejalde,,43.3617,-2.54497,5,,0,
11228,9010,El Campillo San Miguel,,43.3081,-3.07674,3,,0,
11229,3813,Bentatxuri,,43.1261,-2.74526,3,,0,
11230,3808,Lapurreketa,,43.0672,-2.67677,3,,0,
11231,3839,Donibane Ea,,43.3802,-2.58562,5,,0,
11232,5540,Lexartza,,43.315,-2.6541,5,,0,
11233,3352,Herriko Plaza 3,,43.2974,-2.98675,2,,0,
11234,3310,Estankoalde Romana,,43.4222,-2.81427,4,,0,
11235,3494,San Eloy La Bondad,,43.2974,-2.99253,2,,0,
11236,4525,Urtiaga Industrialdea Tva,,43.1851,-2.51513,5,,0,
11237,1004,Arabella,,43.2617,-2.90999,1,,0,
11238,5179,Sabino Arana,,43.1632,-2.77617,3,,0,
11240,5022,Bañales,,43.3126,-3.06465,2,,0,
11241,4024,Botiola,,43.3537,-2.88372,3,,0,
11242,5378,Elotxelerri Nafrisa,,43.2943,-2.90087,2,,0,
11243,3476,Cruces Ospitalea Balejo,,43.2824,-2.983,2,,0,
11244,4076,Las Llanas Plaza,,43.1611,-3.10347,3,,0,
11245,5468,Larrabe,,43.3613,-2.68957,4,,0,
11246,3763,Arbildu,,43.1636,-2.8883,3,,0,
